UserID,UserName,Age,Gender,Email,total_courses,enrollment_frequency,avg_spending,total_spending,diversity_score,avg_course_rating,preferred_category,preferred_level,learning_depth_index,preferred_teacher,teacher_diversity
U02521,virginiamckee,25,Male,danielvasquez@hotmail.com,4,4,22.3975,89.59,4,4.135,Artificial Intelligence,Intermediate,0.5,TC00007,4
U02522,lrobles,21,Female,kevinwilson@outlook.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00010,1
U02523,brookscarrie,31,Male,paulcarey@outlook.com,1,1,0.0,0.0,1,1.59,Finance,Advanced,1.0,TC00023,1
U02524,gloriarollins,32,Male,camposmaria@gmail.com,1,1,0.0,0.0,1,4.66,Digital Marketing,Intermediate,0.0,TC00022,1
U02525,thomasjulie,25,Male,johnsonjared@outlook.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00049,1
U02526,maria48,30,Female,floydchad@gmail.com,2,2,230.82500000000002,461.65000000000003,2,3.795,Finance,Intermediate,0.0,TC00018,2
U02527,coleroy,32,Female,stacyhill@yahoo.com,1,1,0.0,0.0,1,4.68,Project Management,Beginner,0.0,TC00014,1
U02528,robert60,35,Male,aaronbishop@outlook.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00023,1
U02529,dunnamy,17,Female,carpentercourtney@outlook.com,3,3,99.85666666666667,299.57,3,3.9500000000000006,Data Science,Beginner,0.3333333333333333,TC00008,3
U02530,jblanchard,21,Male,dana90@outlook.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00017,1
U02531,mikemcmahon,22,Female,kayla45@hotmail.com,4,4,0.0,0.0,3,3.4800000000000004,Machine Learning,Intermediate,1.0,TC00007,3
U02532,haley17,26,Male,adam37@outlook.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00016,1
U02533,alan48,18,Female,patrick75@hotmail.com,1,1,0.0,0.0,1,2.43,Programming,Intermediate,0.0,TC00047,1
U02534,toddthomas,25,Female,brandon22@gmail.com,2,2,0.0,0.0,2,3.59,Design,Advanced,0.5,TC00033,2
U02535,scottwallace,26,Female,crystalwood@yahoo.com,2,2,163.995,327.99,2,3.12,Machine Learning,Beginner,0.0,TC00049,2
U02536,mark89,16,Male,jennifer15@gmail.com,2,2,0.0,0.0,1,2.435,Web Development,Advanced,0.5,TC00026,1
U02537,patriciaherrera,31,Female,randerson@yahoo.com,12,12,146.92083333333332,1763.05,8,3.831666666666667,Artificial Intelligence,Advanced,0.8,TC00042,2
U02538,ogregory,18,Male,meyerhenry@hotmail.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U02539,echristian,20,Female,ryan43@outlook.com,2,2,197.13,394.26,1,3.1450000000000005,Cybersecurity,Beginner,0.0,TC00032,1
U02540,dphillips,33,Female,amy41@gmail.com,15,15,68.55333333333333,1028.3,11,3.033333333333333,Artificial Intelligence,Advanced,0.8333333333333334,TC00042,2
U02541,rubiomichelle,18,Female,probinson@yahoo.com,13,13,136.55692307692308,1775.24,8,3.6353846153846154,Artificial Intelligence,Beginner,0.42857142857142855,TC00040,2
U02542,zholloway,35,Female,castanedaryan@outlook.com,13,13,62.76384615384615,815.93,7,3.233846153846154,Machine Learning,Advanced,1.0,TC00040,2
U02543,rayduncan,28,Male,dianamendoza@outlook.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00029,1
U02544,omarhill,29,Male,laura10@outlook.com,1,1,490.9,490.9,1,4.55,Artificial Intelligence,Beginner,0.0,TC00027,1
U02545,dianewebster,16,Female,urosales@outlook.com,2,2,0.0,0.0,1,2.92,Cybersecurity,Intermediate,0.0,TC00001,2
U02546,smithamy,27,Female,ufrazier@yahoo.com,1,1,285.05,285.05,1,1.96,Business,Beginner,0.0,TC00028,1
U02547,ryanallen,30,Female,toliver@gmail.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00016,1
U02548,stephenclark,25,Male,ctaylor@gmail.com,2,2,243.96,487.92,2,3.785,Business,Advanced,1.0,TC00006,2
U02549,andrewatkins,27,Male,annaroth@gmail.com,1,1,0.0,0.0,1,2.38,Cybersecurity,Advanced,1.0,TC00031,1
U02550,rebeccajones,18,Male,belindaandrews@gmail.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00009,1
U02551,schneidermary,25,Male,reillylee@yahoo.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00034,1
U02552,donovandylan,27,Male,chambersrobert@yahoo.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00051,1
U02553,richardmoreno,35,Female,elizabeth94@hotmail.com,2,2,243.96,487.92,2,2.775,Business,Advanced,1.0,TC00006,2
U02554,sandersmarcia,32,Male,philip02@outlook.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00010,1
U02555,smithlauren,15,Male,charlestapia@hotmail.com,1,1,0.0,0.0,1,4.51,Design,Beginner,0.0,TC00051,1
U02556,andersonraymond,18,Female,amy65@gmail.com,1,1,276.37,276.37,1,2.72,Design,Advanced,1.0,TC00047,1
U02557,heatherdurham,25,Female,elizabeth11@hotmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U02558,emily94,23,Female,bbowman@hotmail.com,4,4,0.195,0.78,4,3.6725000000000003,Cybersecurity,Intermediate,0.5,TC00002,4
U02559,shermanryan,33,Female,april23@yahoo.com,1,1,0.0,0.0,1,4.45,Design,Advanced,1.0,TC00051,1
U02560,nicole69,22,Male,samantha87@outlook.com,1,1,0.0,0.0,1,3.65,Data Science,Beginner,0.0,TC00016,1
U02561,lewisbrian,33,Male,christinajohnson@gmail.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00034,1
U02562,richardsonryan,18,Male,froberts@hotmail.com,4,4,81.505,326.02,4,3.09,Business,Beginner,0.0,TC00007,4
U02563,josephpatton,27,Male,cheyenneyoung@hotmail.com,1,1,0.0,0.0,1,3.93,Cybersecurity,Intermediate,0.0,TC00031,1
U02564,johnwallace,19,Female,nicoleperez@yahoo.com,13,13,119.92,1558.96,8,3.1046153846153848,Cybersecurity,Beginner,0.5,TC00042,2
U02565,hgibson,32,Male,kmay@gmail.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00043,1
U02566,stevenbennett,30,Female,hayesbradley@outlook.com,14,14,114.90142857142857,1608.62,10,3.367142857142857,Programming,Beginner,0.375,TC00040,2
U02567,jeremycunningham,35,Male,gchavez@hotmail.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00027,1
U02568,parker04,33,Female,mjackson@gmail.com,2,2,0.0,0.0,2,3.71,Digital Marketing,Advanced,0.5,TC00019,2
U02569,gomezjoseph,35,Female,natalie36@outlook.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00051,1
U02570,jasonlopez,25,Female,taylorjohn@yahoo.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00028,1
U02571,youngmarcus,20,Female,zwilliams@hotmail.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00001,1
U02572,michaelrivera,33,Female,millermatthew@outlook.com,1,1,0.0,0.0,1,2.61,Design,Advanced,1.0,TC00003,1
U02573,christinaduncan,28,Female,williamsjessica@hotmail.com,1,1,0.0,0.0,1,1.28,Programming,Beginner,0.0,TC00052,1
U02574,whitneyharris,24,Male,jeremy77@yahoo.com,1,1,346.71,346.71,1,1.23,Project Management,Advanced,1.0,TC00043,1
U02575,burtonjill,30,Female,aprilmiller@hotmail.com,2,2,142.525,285.05,2,1.545,Business,Beginner,0.0,TC00028,1
U02576,jlucas,17,Female,alicia11@outlook.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00010,1
U02577,wlogan,21,Female,dennissilva@yahoo.com,2,2,142.525,285.05,2,3.035,Business,Beginner,0.0,TC00001,2
U02578,dawnthomas,15,Male,dcarroll@outlook.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00048,1
U02579,john68,28,Female,edwardskayla@gmail.com,1,1,0.0,0.0,1,4.72,Marketing,Intermediate,0.0,TC00014,1
U02580,schneidercourtney,17,Female,smithrebecca@gmail.com,1,1,285.05,285.05,1,1.96,Business,Beginner,0.0,TC00052,1
U02581,aaronmitchell,22,Female,rwashington@yahoo.com,2,2,173.355,346.71,2,2.67,Marketing,Advanced,1.0,TC00052,2
U02582,denisefuller,23,Male,colontonya@gmail.com,15,15,43.242666666666665,648.64,10,3.786666666666667,Cybersecurity,Beginner,0.25,TC00042,2
U02583,benjamin13,33,Male,traceyromero@outlook.com,14,14,54.27571428571429,759.86,10,2.8449999999999998,Data Science,Beginner,0.7142857142857143,TC00040,2
U02584,hobbstonya,20,Male,walkerandrea@outlook.com,2,2,0.39,0.78,2,3.135,Cybersecurity,Advanced,2.0,TC00001,2
U02585,ashields,32,Male,weaverkatherine@outlook.com,2,2,232.875,465.75,2,1.99,Finance,Advanced,1.0,TC00009,2
U02586,kbaker,23,Male,meganshea@hotmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00029,1
U02587,sgonzales,30,Male,heather05@gmail.com,2,2,142.525,285.05,2,2.9050000000000002,Business,Beginner,0.0,TC00022,2
U02588,amycortez,18,Male,stephanie24@outlook.com,1,1,415.51,415.51,1,3.11,Artificial Intelligence,Intermediate,0.0,TC00027,1
U02589,davidfrancis,26,Female,mercedessmith@yahoo.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00049,1
U02590,michaelwilliams,20,Male,harrisonmatthew@gmail.com,2,2,124.05,248.1,2,2.93,Artificial Intelligence,Beginner,0.0,TC00020,2
U02591,oberry,33,Male,catherinemalone@gmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00010,1
U02592,gibbsbrian,15,Male,andreanewman@outlook.com,2,2,236.14,472.28,2,4.84,Cybersecurity,Beginner,0.0,TC00026,2
U02593,thunter,16,Male,uroberts@gmail.com,12,12,119.3775,1432.53,10,3.4291666666666667,Cybersecurity,Advanced,0.8571428571428571,TC00040,2
U02594,dawn83,18,Female,jermaine63@hotmail.com,1,1,327.99,327.99,1,1.51,Project Management,Beginner,0.0,TC00014,1
U02595,jrogers,17,Male,aaron43@gmail.com,1,1,0.78,0.78,1,3.89,Machine Learning,Advanced,1.0,TC00031,1
U02596,dickersoneugene,19,Female,kevinclements@hotmail.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00013,1
U02597,tarnold,17,Female,samantha35@outlook.com,2,2,134.855,269.71,2,3.9450000000000003,Digital Marketing,Advanced,2.0,TC00026,2
U02598,nicole35,25,Female,ericgallegos@outlook.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00016,1
U02599,joel17,33,Female,zbrock@gmail.com,2,2,218.14999999999998,436.29999999999995,2,1.955,Artificial Intelligence,Advanced,1.0,TC00029,2
U02600,howardpotter,17,Male,ngates@outlook.com,3,3,207.6933333333333,623.0799999999999,3,2.11,Cybersecurity,Advanced,3.0,TC00018,3
U02601,cabreradevin,19,Female,reiddaniel@hotmail.com,4,4,0.0,0.0,4,2.9675000000000002,Artificial Intelligence,Beginner,0.25,TC00008,4
U02602,mjohnson,33,Male,delacruzlori@gmail.com,13,13,74.98076923076923,974.75,9,3.3984615384615386,Cybersecurity,Intermediate,1.0,TC00040,2
U02603,fosterwilliam,31,Female,oholmes@hotmail.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00031,1
U02604,ericaweaver,16,Male,nicholasmitchell@yahoo.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00016,1
U02605,leachkayla,22,Male,jhardin@outlook.com,12,12,90.30666666666667,1083.68,7,3.4175,Marketing,Advanced,1.0,TC00040,2
U02606,phernandez,24,Male,ereeves@hotmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00045,1
U02607,andrew44,22,Male,hunterjulie@yahoo.com,1,1,0.0,0.0,1,3.32,Web Development,Beginner,0.0,TC00025,1
U02608,tiffanylawrence,30,Male,swalsh@gmail.com,1,1,0.0,0.0,1,4.73,Machine Learning,Intermediate,0.0,TC00049,1
U02609,robertwright,15,Male,aberger@outlook.com,2,2,0.0,0.0,2,1.96,Cybersecurity,Advanced,1.0,TC00001,2
U02610,zacharybooth,19,Male,mcmillanmarilyn@hotmail.com,1,1,0.0,0.0,1,4.68,Project Management,Beginner,0.0,TC00014,1
U02611,uschmidt,17,Female,arianayoung@outlook.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00016,1
U02612,acamacho,22,Male,meghanhart@outlook.com,14,14,69.035,966.49,10,3.1635714285714287,Design,Advanced,1.5,TC00042,2
U02613,josephsloan,23,Female,mcortez@hotmail.com,2,2,88.67,177.34,2,3.25,Design,Advanced,2.0,TC00024,2
U02614,caldwelljill,30,Female,pamelagutierrez@yahoo.com,13,13,70.76,919.88,10,3.474615384615385,Business,Beginner,0.42857142857142855,TC00040,2
U02615,valdezalyssa,33,Male,brockanna@hotmail.com,2,2,0.0,0.0,2,3.715,Marketing,Beginner,0.0,TC00053,2
U02616,shorn,19,Female,carly93@outlook.com,13,13,97.32153846153847,1265.18,8,2.8153846153846156,Design,Advanced,1.0,TC00040,2
U02617,jameschristopher,23,Female,matthew88@hotmail.com,4,4,122.725,490.9,4,3.515,Artificial Intelligence,Intermediate,0.5,TC00011,4
U02618,shericrawford,23,Male,careyjeff@outlook.com,3,3,0.0,0.0,2,3.5566666666666666,Web Development,Beginner,0.3333333333333333,TC00058,2
U02619,jason86,24,Female,eross@gmail.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00038,1
U02620,justinmurphy,30,Female,greenscott@hotmail.com,2,2,18.945,37.89,2,2.905,Design,Advanced,0.5,TC00052,1
U02621,psimon,34,Female,normanmatthew@yahoo.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00015,1
U02622,michaelmartinez,32,Female,lindakramer@gmail.com,1,1,0.0,0.0,1,4.94,Cybersecurity,Beginner,0.0,TC00031,1
U02623,elizabethallen,32,Female,pjohnson@gmail.com,11,11,61.79272727272726,679.7199999999999,7,3.2609090909090908,Finance,Advanced,1.0,TC00042,2
U02624,rogersmichael,16,Female,alexis12@hotmail.com,3,3,163.63333333333333,490.9,3,3.526666666666667,Artificial Intelligence,Intermediate,0.0,TC00008,3
U02625,gibsonanthony,22,Female,odomnicole@outlook.com,2,2,0.0,0.0,2,3.71,Digital Marketing,Advanced,0.5,TC00002,2
U02626,katrina61,21,Female,larry61@hotmail.com,3,3,70.79666666666667,212.39,3,3.5666666666666664,Cybersecurity,Advanced,1.0,TC00002,3
U02627,sarah95,26,Female,vargaskimberly@hotmail.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00043,1
U02628,oneillkyle,33,Female,bmiller@yahoo.com,1,1,285.05,285.05,1,1.96,Business,Beginner,0.0,TC00028,1
U02629,pateljennifer,35,Female,krausejeremy@hotmail.com,1,1,57.32,57.32,1,4.74,Web Development,Advanced,1.0,TC00045,1
U02630,ellenbruce,20,Male,khernandez@gmail.com,12,12,55.88583333333333,670.63,9,3.1425,Marketing,Beginner,0.6666666666666666,TC00040,2
U02631,sandrawood,23,Male,brad59@yahoo.com,1,1,0.0,0.0,1,3.6,Data Science,Intermediate,0.0,TC00015,1
U02632,eric72,22,Female,jacksonandrea@hotmail.com,1,1,0.0,0.0,1,3.64,Artificial Intelligence,Beginner,0.0,TC00027,1
U02633,stephaniegray,19,Female,elizabethwilliams@outlook.com,14,14,71.78214285714286,1004.95,8,3.282857142857143,Finance,Advanced,2.0,TC00040,2
U02634,tinaanderson,29,Female,paulaevans@yahoo.com,1,1,57.32,57.32,1,4.74,Web Development,Advanced,1.0,TC00050,1
U02635,amberjones,16,Male,erobertson@yahoo.com,1,1,0.0,0.0,1,4.79,Marketing,Advanced,1.0,TC00034,1
U02636,jill35,20,Male,kelseycalderon@yahoo.com,1,1,0.0,0.0,1,3.02,Data Science,Intermediate,0.0,TC00016,1
U02637,rosskevin,28,Male,kelliarnold@hotmail.com,2,2,0.39,0.78,2,3.455,Data Science,Advanced,1.0,TC00007,2
U02638,uherring,31,Female,markguerrero@hotmail.com,1,1,0.0,0.0,1,2.0,Business,Advanced,1.0,TC00028,1
U02639,hicksthomas,22,Female,levihudson@outlook.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00020,1
U02640,denniswashington,34,Female,jason35@gmail.com,3,3,218.00333333333333,654.01,3,2.2899999999999996,Business,Advanced,0.5,TC00018,3
U02641,moralesdaniel,30,Male,mitchellmiller@hotmail.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00047,1
U02642,kleinamanda,33,Male,hpeck@hotmail.com,1,1,0.0,0.0,1,3.65,Data Science,Beginner,0.0,TC00015,1
U02643,christophersantana,17,Female,oward@gmail.com,15,15,97.38933333333333,1460.84,10,2.731333333333333,Finance,Beginner,0.5714285714285714,TC00042,2
U02644,smithmelissa,23,Male,woodswilliam@yahoo.com,4,4,58.665,234.66,3,3.0725000000000002,Digital Marketing,Advanced,1.5,TC00002,4
U02645,walter34,26,Female,sonya03@hotmail.com,10,10,88.92699999999999,889.27,8,3.0759999999999996,Design,Advanced,1.5,TC00040,2
U02646,judygomez,26,Male,bishopcalvin@hotmail.com,2,2,368.01,736.02,2,2.42,Artificial Intelligence,Advanced,0.5,TC00033,2
U02647,michael64,20,Female,ramoscarol@gmail.com,1,1,0.0,0.0,1,2.01,Marketing,Advanced,1.0,TC00047,1
U02648,walvarez,28,Female,kthomas@outlook.com,1,1,0.0,0.0,1,3.65,Data Science,Beginner,0.0,TC00010,1
U02649,geoffrey71,34,Female,gloria19@outlook.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00003,1
U02650,jared54,29,Female,john08@hotmail.com,2,2,124.05,248.1,2,2.94,Artificial Intelligence,Beginner,0.0,TC00014,2
U02651,blake28,16,Female,joshuaprice@outlook.com,16,16,69.621875,1113.95,9,3.110625,Digital Marketing,Advanced,1.6,TC00040,2
U02652,mcguiregabriel,15,Male,ohenry@yahoo.com,1,1,0.0,0.0,1,1.81,Machine Learning,Advanced,1.0,TC00038,1
U02653,tiffanyolson,34,Male,rhamilton@yahoo.com,1,1,0.0,0.0,1,4.44,Digital Marketing,Beginner,0.0,TC00022,1
U02654,ramirezmatthew,27,Male,sarah78@yahoo.com,1,1,415.51,415.51,1,3.11,Artificial Intelligence,Intermediate,0.0,TC00027,1
U02655,qschultz,32,Male,robertphillips@yahoo.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00023,1
U02656,ysimpson,34,Female,wwallace@hotmail.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00023,1
U02657,lambgregory,31,Male,cthompson@yahoo.com,1,1,177.34,177.34,1,3.89,Digital Marketing,Advanced,1.0,TC00036,1
U02658,rivasbrian,30,Male,brian04@hotmail.com,3,3,95.01666666666667,285.05,3,2.0233333333333334,Business,Beginner,0.0,TC00055,3
U02659,michael89,17,Male,rjones@outlook.com,2,2,124.05,248.1,2,2.325,Artificial Intelligence,Beginner,0.0,TC00029,2
U02660,charles20,31,Female,emilyrose@outlook.com,1,1,0.0,0.0,1,2.61,Design,Advanced,1.0,TC00003,1
U02661,darrenburgess,27,Male,barbaraford@yahoo.com,1,1,0.0,0.0,1,2.01,Marketing,Advanced,1.0,TC00045,1
U02662,pachecojames,32,Male,bryan94@hotmail.com,2,2,58.84,117.68,2,3.335,Data Science,Advanced,1.0,TC00015,2
U02663,coffeydennis,27,Female,jennifercurtis@outlook.com,14,14,72.64571428571428,1017.04,8,3.1664285714285714,Machine Learning,Beginner,0.2727272727272727,TC00042,2
U02664,andersonlaura,22,Female,johnhunt@hotmail.com,1,1,0.0,0.0,1,4.79,Marketing,Advanced,1.0,TC00009,1
U02665,williambriggs,21,Female,jacobgalloway@hotmail.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00001,1
U02666,clarktyler,19,Male,darren92@outlook.com,1,1,0.0,0.0,1,2.61,Design,Advanced,1.0,TC00003,1
U02667,yhenderson,22,Female,joel60@gmail.com,1,1,248.1,248.1,1,1.2,Artificial Intelligence,Beginner,0.0,TC00027,1
U02668,angelarodriguez,26,Male,mercadolarry@yahoo.com,3,3,19.106666666666666,57.32,3,3.8733333333333335,Design,Advanced,2.0,TC00033,3
U02669,yangbrandon,25,Male,hlucas@gmail.com,2,2,0.0,0.0,2,4.6899999999999995,Digital Marketing,Intermediate,0.0,TC00005,2
U02670,jessica48,25,Female,ycox@hotmail.com,1,1,0.0,0.0,1,2.67,Web Development,Advanced,1.0,TC00034,1
U02671,jeffreyharvey,15,Female,mindy36@yahoo.com,1,1,299.57,299.57,1,3.74,Data Science,Beginner,0.0,TC00010,1
U02672,knightregina,32,Male,jamie07@hotmail.com,14,14,72.30428571428571,1012.26,9,3.3614285714285717,Cybersecurity,Beginner,0.6666666666666666,TC00040,2
U02673,sheaamanda,19,Female,monica11@outlook.com,1,1,0.0,0.0,1,2.98,Marketing,Advanced,1.0,TC00028,1
U02674,mccarthynicholas,28,Female,jbell@hotmail.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00044,1
U02675,christopher32,34,Female,heather66@yahoo.com,4,4,86.6775,346.71,3,1.5175,Programming,Beginner,0.3333333333333333,TC00056,3
U02676,williamskyle,15,Male,tonyasmith@yahoo.com,1,1,394.26,394.26,1,1.35,Cybersecurity,Intermediate,0.0,TC00031,1
U02677,bakerchristina,33,Male,aadams@gmail.com,3,3,163.63333333333333,490.9,3,3.073333333333333,Artificial Intelligence,Advanced,1.0,TC00033,3
U02678,karina24,19,Female,kelly18@outlook.com,1,1,0.0,0.0,1,1.13,Machine Learning,Beginner,0.0,TC00022,1
U02679,vlang,18,Male,tannerevan@hotmail.com,11,11,94.86,1043.46,8,3.03,Business,Advanced,1.25,TC00042,2
U02680,whaynes,19,Female,hendersonvictoria@yahoo.com,1,1,0.0,0.0,1,3.45,Project Management,Intermediate,0.0,TC00043,1
U02681,fmorgan,33,Male,dannyrodriguez@yahoo.com,1,1,0.0,0.0,1,1.52,Design,Advanced,1.0,TC00047,1
U02682,keyjeremy,35,Female,jennifer28@gmail.com,1,1,53.86,53.86,1,2.47,Finance,Beginner,0.0,TC00023,1
U02683,jake76,28,Male,jmayo@hotmail.com,15,15,171.89733333333334,2578.46,10,2.929333333333333,Artificial Intelligence,Advanced,1.2,TC00040,2
U02684,kristen36,28,Male,barryburgess@gmail.com,14,14,196.2357142857143,2747.3,9,3.2064285714285714,Digital Marketing,Advanced,0.8333333333333334,TC00040,2
U02685,yvettescott,27,Female,denisebowers@outlook.com,1,1,487.92,487.92,1,3.64,Business,Advanced,1.0,TC00028,1
U02686,brandon82,19,Female,kallen@yahoo.com,4,4,203.7225,814.89,3,3.95,Programming,Beginner,0.0,TC00056,3
U02687,riossierra,34,Male,zachary61@outlook.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00017,1
U02688,kimberly14,26,Female,tdiaz@hotmail.com,1,1,0.0,0.0,1,4.14,Finance,Beginner,0.0,TC00048,1
U02689,zgarcia,27,Male,patricia56@outlook.com,1,1,0.0,0.0,1,4.44,Digital Marketing,Beginner,0.0,TC00017,1
U02690,nancy75,24,Male,hawkinsnichole@gmail.com,4,4,98.565,394.26,2,2.2875,Cybersecurity,Beginner,0.0,TC00004,4
U02691,william49,19,Female,willienelson@gmail.com,1,1,0.0,0.0,1,3.85,Programming,Beginner,0.0,TC00009,1
U02692,castilloaaron,23,Male,andersonrobert@hotmail.com,3,3,39.22666666666667,117.68,2,3.5400000000000005,Data Science,Advanced,2.0,TC00008,2
U02693,jperry,19,Male,kathleen56@outlook.com,1,1,342.61,342.61,1,4.84,Project Management,Intermediate,0.0,TC00014,1
U02694,kellyemily,30,Female,dhart@yahoo.com,2,2,313.78,627.56,2,2.625,Data Science,Beginner,0.0,TC00016,2
U02695,fsmith,30,Male,wblair@yahoo.com,1,1,0.0,0.0,1,2.2,Web Development,Beginner,0.0,TC00045,1
U02696,ashley80,25,Female,bryan42@yahoo.com,2,2,245.45,490.9,2,3.275,Artificial Intelligence,Advanced,0.5,TC00030,2
U02697,tracymosley,22,Female,yrowe@outlook.com,4,4,109.27,437.08,4,3.1475,Artificial Intelligence,Advanced,3.0,TC00018,4
U02698,gutierrezthomas,18,Female,brett67@gmail.com,12,12,149.86333333333332,1798.36,8,3.0658333333333334,Artificial Intelligence,Advanced,1.75,TC00042,2
U02699,kleinkenneth,16,Female,william50@hotmail.com,1,1,0.0,0.0,1,4.11,Marketing,Intermediate,0.0,TC00038,1
U02700,derrickdudley,18,Female,jacksonperry@outlook.com,1,1,57.32,57.32,1,4.74,Web Development,Advanced,1.0,TC00025,1
U02701,jessica75,23,Female,uoneal@gmail.com,4,4,106.36,425.44,4,2.95,Artificial Intelligence,Advanced,1.0,TC00024,4
U02702,reginald61,15,Male,yolandavargas@yahoo.com,2,2,0.0,0.0,2,1.635,Digital Marketing,Beginner,0.0,TC00009,2
U02703,bonnie51,30,Male,danielrobinson@outlook.com,1,1,0.0,0.0,1,1.73,Machine Learning,Intermediate,0.0,TC00009,1
U02704,bprice,23,Female,amber20@outlook.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U02705,mburns,31,Male,charlotterussell@gmail.com,2,2,197.13,394.26,2,1.98,Cybersecurity,Advanced,1.0,TC00031,2
U02706,brittanygalvan,21,Female,inguyen@outlook.com,1,1,37.89,37.89,1,1.3,Web Development,Advanced,1.0,TC00034,1
U02707,ortizjulie,19,Female,dknight@gmail.com,1,1,117.68,117.68,1,2.57,Data Science,Advanced,1.0,TC00016,1
U02708,david95,25,Male,qmeyers@yahoo.com,1,1,472.28,472.28,1,4.74,Programming,Beginner,0.0,TC00023,1
U02709,ginareeves,19,Female,natasha95@yahoo.com,12,12,104.68166666666667,1256.18,9,2.8633333333333333,Cybersecurity,Beginner,0.25,TC00040,2
U02710,morrowkyle,23,Female,joel24@outlook.com,1,1,326.02,326.02,1,2.69,Business,Intermediate,0.0,TC00028,1
U02711,dustin11,20,Male,jacksonjessica@gmail.com,2,2,0.0,0.0,2,4.525,Cybersecurity,Beginner,0.0,TC00031,2
U02712,lopezjessica,34,Female,lisa81@outlook.com,2,2,236.14,472.28,1,3.81,Programming,Beginner,0.0,TC00006,2
U02713,hannah18,32,Female,cynthiaturner@hotmail.com,1,1,0.0,0.0,1,4.66,Digital Marketing,Intermediate,0.0,TC00022,1
U02714,breanna67,17,Male,john68@hotmail.com,1,1,0.0,0.0,1,1.73,Machine Learning,Intermediate,0.0,TC00003,1
U02715,ericfoster,22,Male,reginaldnguyen@hotmail.com,2,2,0.0,0.0,2,2.215,Business,Advanced,1.0,TC00028,2
U02716,fmclaughlin,27,Female,hjordan@outlook.com,2,2,0.0,0.0,2,4.045,Data Science,Beginner,0.0,TC00010,2
U02717,lmills,31,Male,grahamsean@yahoo.com,1,1,285.05,285.05,1,1.96,Business,Beginner,0.0,TC00028,1
U02718,dmorrison,27,Male,amanda08@hotmail.com,1,1,0.0,0.0,1,4.1,Finance,Intermediate,0.0,TC00044,1
U02719,oblair,29,Male,stephaniedavis@yahoo.com,1,1,0.0,0.0,1,1.91,Cybersecurity,Intermediate,0.0,TC00031,1
U02720,gsteele,22,Male,judy66@yahoo.com,1,1,212.39,212.39,1,3.15,Digital Marketing,Advanced,1.0,TC00017,1
